meri_trf,-1.0667554570287774
bht_bht,-1.1143150103068307
ddddddd,-1.0903113000821163
uncle,-1.1686745700199384
anti_ko,-1.081658102787952
dill,-1.1455973244022755
taraf_se,-1.0423962277231826
meri_taraf,-1.0970437843889398
idhr,-1.1068933547192057
woi,-0.9972667287972763
kisko,-1.0151966022535088
ami_abu,-1.0916296466991253
dy,-1.2260328243238627
item,-1.074644232519652
dia,-1.168510902566561
anmol,-1.2093451274952676
dekh_lo,-1.1599704219705125
bagair,-1.0035836047352182
guzara,-1.1677338939454847
aapke,-1.0720370224040259
parents,-1.1925585155721579
mujhe,-1.1688778831240787
ney,-1.176487048820111
thank_u,-1.1552387245496476
rh,-1.0831112566351566
shukr,-1.1534386125952265
namoona,-1.0858741927950204
thanks_to,-1.096812406710577
laga,-1.194923330841041
ammi,-1.0181785551699534
abu,-1.1579129017276637
tmhari,-1.1164946298380638
birthday,-0.956764139121889
kea,-1.2391508511270783
ada,-1.1789588296697537
mama,-1.0831062736518517
zarur,-1.0089365290598984
thanks,-1.1770682734777096
my,-1.187254856106944
side,-1.1776332613862448
bhttt,-0.9787729102229283
hahahahaha,-1.1870854991191373
le,-1.1500182781351835
aana,-1.0710766907871492
humy,-1.1481824333340251
k_parents,-1.1279016262502313
krna_chahiye,-1.071747545436003
dena,-1.1808002401140814
specially,-1.0801480522495805
parents_ko,-1.0697918533965443
wai,-1.0360751859638173
special,-1.1112190867079887
n,-1.081881195360122
la,-1.216429492078585
tag,-1.0937272158478397
beshak,-1.1318080593282474
kissi,-1.054948639357056
bas,-1.1961162760826036
butt,-1.255359972368796
paida,-1.2688784713055465
hta,-1.0381795857117566
mra,-1.102094352645049
zaroor,-1.1766413994528988
parh,-1.1656248822146493
k_liye,-1.1802431912473288
yeah,-1.1473042071773119
they,-1.2373806729159826
km,-1.1044532752534726
karnama,-1.1177844977711318
chaheay,-0.9948920282719621
kaam_kiya,-1.2979147550194015
da_?,-1.0308399815096077
thank_you,-1.209175254063109
so_much,-1.0115124406474927
aunti,-1.147441852456753
fakhar,-1.1080967072102592
kar_rahi,-1.2078930810980395
a_?,-0.864340335549927
bai,-1.1501052228097073
bolna,-1.1273784101832758
ami,-1.0770411304165899
baba,-1.1277458899394033
still,-1.0699183213247938
u,-1.1691282147535804
meri_jan,-1.1110248874125745
zaror,-1.160780707349582
karu,-1.1625774135238123
zror,-1.0390114147546654
phupho,-1.0412540789446612
jaan,-1.1710220828328408
same_to,-1.0157466180751036
as,-1.134182131740256
well,-1.1020078555509245
waisay,-1.1042968520488534
auntie,-1.1267813744895436
okay,-1.015111090713184
id,-1.10881853016586
chor,-1.1573372276216907
tujhe,-1.1024485844686065
unki,-1.1848893658612478
nazar,-1.1401828201767514
raah,-1.132751442212961
kron,-0.9735121539348526
agla,-1.0514622169137262
face,-1.0718005719583164
aya,-1.1746289909206442
adda,-1.0542708293861813
add,-1.166605814015374
heer,-1.069441870418382
hassan,-1.096916845112454
reply,-1.0966893685476593
!,-1.139766342694536
dikha,-1.0841087459917447
you,-1.1821154129626645
nisar,-1.031677482063405
walo,-1.0836598726797393
them,-1.0107922598721255
karnay_wali,-1.0467991922585818
thi,-1.1515557066692197
agay,-1.1501272166668117
uska,-1.1790549351127477
seriously,-0.9761544972998013
kind,-0.9925331418758968
amma,-1.0409152955372205
prha,-1.0853643885469477
pass,-1.213814900629807
on_the,-1.0486214688401705
message,-1.1522432494876669
had,-1.169712515470844
love_you,-1.1605081653054876
honey,-1.2175767858128037
aqal,-1.0657435883304067
deny,-1.1510254326494518
warna,-1.1710495145160587
shaan,-1.0193123502541879
likhta,-1.1115716456354872
ice_cream,-1.0943884996380968
hata,-1.1202433427775311
miss,-1.1442328320188369
t,-1.0673331832303128
pizza,-0.9768685619376466
burger,-1.1410603998882103
months,-1.116375250931765
qureshi,-1.0998501558893412
bhej,-1.0379237516711022
jag,-1.0768851736335174
version,-1.0826391298957585
diet,-1.0218835038746081
we,-1.1443183897266693
shah,-1.2085266990533072
re,-1.1756385726289518
smart,-1.0034382841476488
that_s,-1.0536113323180805
what,-1.0743876295707593
kho,-1.005914052954871
ri,-1.12251511346626
mc,-1.0683019393567528
gym,-0.8331486267240509
kb,-1.1826651436198063
esi,-1.2027975588028967
pemra,-1.1501490789251287
complain,-1.1087591751283612
friends,-1.065390617547703
lein,-1.17582322973684
krne,-1.2102176496664065
agree_with,-1.0177481626770297
faisal,-1.129006282573954
kush,-1.1292016349247487
ummat,-1.0879966992839532
lodhi,-1.0689603278303377
khabees,-1.210351090934167
sey,-1.1199561542415695
naai,-1.1890618029172468
nasal,-1.2185883261533343
admin,-1.2046950215877215
agr,-1.2037660054910704
awaam,-1.2492393549065204
ehmiyat,-0.9852343301430913
dekhna,-1.2608640904205988
back,-1.0301721100879389
ink,-1.0968431047970189
hum_sab,-1.1546485324454523
islami,-1.1007136200417655
karni,-1.1676636232549904
hay,-1.1383853708607736
hony,-1.1512064329505587
krein,-1.0566798386032155
hote,-1.1957385039062576
sahir_lodhi,-1.0874817123212521
koe,-1.210649348104082
achi,-1.1187229847666453
baten,-1.029383468356575
ap_log,-1.1685243712285733
sahi_baat,-1.0192287159390259
bilkul,-1.0857689198224985
plus,-0.958215698554606
ey,-1.074174751110653
morning_show,-1.1861617609468826
bnd,-1.191902169435191
ho_jana,-1.0661291932851602
bhtr,-1.0067917015042105
yh,-1.1809283049645423
krwana,-1.1287343262491762
chaye,-1.1510685150895246
attaria_qadria,-1.063228517216605
sare,-1.1244702218137708
unn,-1.1982586560650286
karay,-1.1768477409433489
sakht_pareshan,-1.0922539641857083
bht_acha,-1.154804859953951
taraqi,-1.2074370183962266
ke_leye,-1.1160656794317467
islam,-1.2059900085530209
rasool,-1.1359471145344775
saw,-1.1118414316120764
boht,-1.1696508534792904
aalaa,-0.9860887155897237
prime,-1.0317645273303362
ki_kursi,-1.055615228358056
chahye,-1.1918388635404051
zabt,-1.0919164818300393
lagan,-1.169788463963643
raza,-1.1564380465960633
mandi,-1.1057840784945834
koi_cheez,-1.1250062454539016
chahe,-0.9784626041067496
kitna,-1.1742412059923317
yaqeen,-1.2243532525193277
saath,-1.1462782615927796
karle,-1.0847194115214933
sukoon,-1.1921920156202095
tehreer,-1.1318202581079428
kash,-1.149070066369919
aesa,-1.1708224889247678
dobara,-1.1847786909068487
aa,-1.209610025619837
jaey,-1.238255923166051
behtareen,-1.082769885503123
thing,-1.0828015785069558
burai_ko,-1.0026630812867139
samajh,-1.1247179269981773
kerta,-1.0396003047606848
asan,-1.2564783434298552
bacho_ko,-1.142356558883822
karana,-1.0474011819843276
tahafuz,-1.0726771803129016
k_lye,-1.1720159572275548
buri_baat,-0.9727110306013216
ki_taraf,-1.1175618392048312
dawat_di,-0.8786801488737461
zulm,-1.2209417805230907
pehlay,-1.1740353083482882
gar,-1.1481818961596466
baki,-1.1654501406675835
rahi_hai,-1.1771973129636448
muhabbat,-1.1182016280285898
walay,-1.158957899075825
iss,-1.126394281372633
hidayat,-1.1410617809754806
dua,-1.1341021175272314
roye,-1.0667501110508213
dikhane,-1.0697337714703343
agar_aap,-1.158803956649469
rokne_ki,-1.0914737999604567
rakhti,-1.182505255036997
uske,-1.2398276338307934
mat,-1.171607903239453
maam,-0.9516396206605602
bato,-1.0225720787352082
kijiye,-1.0865142544505777
hadees,-0.9824143146143937
follow,-1.0660462638061012
kr_rha,-1.167831889224655
shamil,-1.2990632055370848
h_bs,-1.0231793453153113
bilawal,-1.1794834977607105
salamat_rakhey,-1.0647156092276067
kiun_k,-1.0787809031614428
namaz,-1.148501483963532
hukam,-1.099184418870238
bss,-1.1047227022699837
mand,-1.1744131933613244
khana,-1.3108793859177097
haram,-1.1113788215709623
uss,-1.2549539323147663
jism,-1.093845691274928
sakht,-1.232699591760365
hr,-1.0480113454510382
mana,-1.192468132508906
insaan,-1.180357730458126
ko_nuqsaan,-1.1068213093107426
zbrdst,-1.0235980238013953
thek,-1.1323746983781042
allah_pak,-1.1622651002127584
k_baghair,-1.085532536524156
australia,-1.1439904390068159
aa_gaya,-1.1615151059349325
pm,-1.0919604221172732
raheel,-1.0238498202678163
nikah,-1.221223507269685
masjid,-1.2026243572076742
mein_munaqid,-1.1494066643310672
samait,-1.2731455529755529
ahal_e,-1.1011966184221655
shirkat,-1.1108491415506487
hazrat,-1.0944765146682995
s,-1.1448129167248806
ka_zikar,-1.1059973983779219
tareef,-1.1633861788665276
kiya_huwa,-1.1270324590177563
ghulam,-1.1961302113007817
aazad,-1.162577199223585
chotay,-1.1010498026283893
namaz_e,-1.054591424971766
eid,-1.197979660524052
sadqa,-1.1996036137032526
umar,-1.0661812720879025
hukomat,-1.3005088992718805
amp,-1.193752321660757
taliban,-1.0245963943410574
muzakrat,-1.1344248384950788
ki_himayat,-1.0122472773664863
kar_di,-1.2802677137916314
afghanistan,-1.2079912059019997
jaiz,-1.1282039067436966
paigham,-1.0728833170706928
skin,-1.0972491641662676
saf,-1.0466267774197926
milk,-1.077392153651199
dahi,-1.0701624589588834
mix,-1.1819986445619226
kijye,-1.106979383262072
mint,-1.1150436641899661
pani,-1.1693098863748153
dho,-1.053514885167362
moqa,-1.101834886666669
mily,-1.100561073526276
bach,-1.188008140922573
jana,-1.184792485848906
march_ko,-1.1731146816572942
giriftar,-1.190236908829074
mirza,-1.0852045176832958
guard,-1.2895835327210587
ko_riha,-1.0105944066457748
ka_hukum,-0.9898713253288929
ki_madad,-1.216235896581042
musalmano,-1.1843851117664088
amal,-1.1465232478361544
bolny,-1.0659567744888085
karny,-1.1925798115583373
aaj,-1.1409687855486683
k_sat,-1.100576792627615
chahey,-1.094856444187812
raham,-1.0013160603695934
karam,-1.1984944917514677
ki_bunyad,-1.1244515931658485
me_kami,-1.0448903403478809
subai,-0.9806204292392157
hakumat,-1.042499587984261
chand_raat,-1.1090386696245043
hawai,-1.091155381610493
firing,-1.0591556006498595
per_pabandi,-1.193800101706475
aid,-1.0780665232184106
kr_di,-1.2567733716174314
hojana,-1.1260481152831525
sardi,-1.0694033648302612
khula,-1.0951362845650408
huwa,-1.2111984876116264
ramzan_k,-1.1848231588748863
akhri,-1.1925446403675104
barishon,-0.9903065582074558
ka_imkaan,-1.0489201746998187
eid_ul,-1.079029576453062
ka_imkan,-1.1115835192777401
first,-1.1036959311037984
mohammad,-1.111821943994956
his,-1.0730601541293825
darood_sharif,-0.7420648933961577
parh_kar,-0.7817055916122861
muslim_dosto,-0.7215712890007739
ko_send,-0.7584047500865584
bar_parhny,-0.9549345890056972
say_gunah,-0.9701201876693282
den,-1.2168207117383394
buniyad,-1.189957305440456
senate,-1.133865124074454
kasrat,-1.0757938860354195
rae,-1.202346378534992
officer,-1.1736210437680363
govt,-1.20327890907303
bemar,-1.053158572861994
gosht,-1.1174950310409064
gaye,-1.281862642057397
jo_shakhs,-1.1365298824692613
karta_hy,-1.1860297161604674
isko,-1.1627938845592773
zamin,-1.114393968177647
asman,-1.140843068088972
barabar,-1.0599988467940122
guna,-1.1761430231521748
deta_hy,-1.052813715659375
ezafa,-1.0361196019223842
karti_hain,-1.158123393637946
karti,-1.116578561880093
sala,-1.1480965930578078
karkardagi,-1.2372173810725782
assembly,-1.1893434083980974
score,-1.0728878725178987
qarar,-1.1028342961863908
imran,-1.2221819557072144
reham_khan,-1.1496937452385532
saal,-1.117538282062732
dekh_kar,-1.075969402499317
hamaray,-1.1025524637694053
huwe,-1.240529233858773
such_me,-1.032719302152644
love,-1.0883656970621969
last,-1.1325046833978032
in_dono,-1.1324895033414781
total,-1.1157756884668304
banti,-1.1685845541323063
eye,-1.0380694898607405
zero,-1.1165800644372623
agy,-1.1301508239481826
jawab,-1.1235432956039866
ittefaq,-1.0587634219478088
nishan,-1.1388177613070132
raha,-1.1766990014607166
mm,-1.2049549253235186
toot,-1.195540470697339
baar,-1.1383264492642777
agar,-1.1782977813322035
article,-1.0334593798227603
basa,-1.0440135903232133
gull,-1.017098322120361
dard,-1.1832710400421915
aayi,-1.1759300016693457
dar,-1.1182366071988306
mustafa,-1.0593401837979999
w,-1.1026139278115936
ussi,-1.025699844447105
lagty,-1.1154058475864368
lagtay,-1.0526900484100234
lagaya,-1.1918830406733345
pyaar,-1.2001342619956625
taqat,-1.2336202972208292
muaf,-1.0073435450993207
afzal,-1.212511729673838
tareen,-1.185633749167204
manzil,-1.1550461248770003
sher,-1.01483290534844
lota,-1.046798241969165
barh,-1.13754711996497
ghar,-1.2371857202269714
mainay,-0.9734228568679794
bana_kar,-1.0975781464447083
uski,-1.1969486432103675
tujh,-1.0969470286502128
rakhy,-1.117239505088776
milta_hai,-1.0825965987079125
mujy,-1.1477029971625858
balke,-1.1071875993754698
is_baat,-1.1136519149397506
misbah,-1.1086117270501654
gira,-1.1318407746234938
khane,-1.2011043773376455
kehta,-1.2072766298956517
hoon,-1.1606928548950937
extra,-1.0595794770582445
plz,-1.129074923481937
wasti,-0.9942278300148175
jari,-1.2239966800048545
janty,-1.1149530097220564
chz,-1.0492928710329315
guzar,-1.302859808850902
barha,-1.1375114714966665
ban_gaya,-1.0431159884325716
league,-1.1476237390822914
punjab_kay,-1.054181171307921
bila,-1.1076910350451519
muqabla,-1.0753440131327914
saddar,-1.12496121922636
muntakhib,-1.1129228544522307
mohammad_ali,-1.0160795687260409
pasha_ki,-1.1101302696070867
hwa,-1.0855204912121614
karli,-1.1352092104642346
dosra,-1.1654787433683211
hunar,-1.0708234396620013
aata,-1.2130400374099595
js,-1.0760440500682227
qaom,-1.0961591653248954
ka_aghaz,-1.0892865847422866
iqra,-1.1195700107569542
huwa_tha,-1.1080150399896218
kerna,-1.1305181851851147
ilm,-1.216864661974004
jihad,-1.0333626138859895
nahi_lagta,-1.1343401984964852
zameen,-1.1374673174762961
dusro,-0.9724810151048389
mang,-1.1224979796733563
ki_zarurt,-0.9295680715428873
samjhi,-1.0516212447150182
ishq,-1.2103361012126892
shuru,-1.206564073469168
hota_ha,-1.0926246551732097
kaash,-1.0114390205492678
aisa,-1.1650734566900882
pehla,-1.1970213690229161
zikar,-1.0874214039494716
aao,-1.076939401520836
half,-1.1169897232698016
hara,-1.2044367603840749
world_cup,-1.1800617237103164
th,-1.2355428093400176
martaba,-1.2149176042211631
kr_lo,-1.1693642481950686
mhbt,-1.084547089144859
saww,-1.094692917753207
qk,-1.1447397739705711
k_siwa,-1.0583886397362707
hamara,-1.2247334432663437
bahal,-1.1491629047033949
jaye,-1.1537473832680503
adalti,-1.0017668767367858
nahin,-1.185871610222723
kabi,-1.1535798318380912
muhabat,-1.0114080411464903
seekh,-1.1126574059331413
rahy_ga,-0.9575962593753126
lt,-1.010397549316621
darood,-1.0701269835024392
dilon_ko,-1.1201629239320587
huzoor,-1.1300705683798156
krdy,-1.1753080448584852
ji,-1.2064014872159767
chahta_hai,-1.1934970987616047
daikha,-1.0405731860588197
howay,-1.0779959566278263
andar,-1.1580721545417796
chahty,-1.1448021052771253
ko_salam,-1.182836899519879
cricket,-1.183805627219658
kren,-1.1702429572474369
khayal,-1.2146150258039679
rakhna,-1.050690224848089
ik,-1.1765285109248536
parcham,-0.9793646604853984
aik_baar,-1.1379686113750727
ba,-1.231643666291408
tujh_se,-1.040625098694874
chaha,-1.0709124664804996
nabi,-1.1517811863442275
haseen,-1.1421482380280643
guzra,-1.087372902156969
wapis,-1.2329501459384027
nai_ata,-1.1135803195146752
chehra,-1.1235229676555039
sham,-1.1382283178219614
ho_chuki,-1.26277867905026
tham,-1.0827092028048597
l,-1.136798284546436
tmhy,-1.1741554510595495
mot,-1.0658072275464177
skta_hy,-1.0461616272789167
rizq,-1.1547801192181146
kr_skta,-1.1562849900458165
beshk_allah,-1.0814408068469545
halaat,-1.1284449582897562
nayi,-1.1316075078109855
faida,-1.1526660664487256
free,-1.2095192090709155
ar,-1.0297963233376144
job,-1.1747667939621695
fair,-1.0945024448173823
ka_agaz,-1.2038882314775363
ho_gaya,-1.179466285403649
saala,-1.1679075225760562
tajurba,-1.1620047762575247
umeed,-1.1758168911821907
aaj_bhi,-1.2632085260482169
shehar_me,-0.9455922331425336
target_killing,-0.9268644352563734
nahi_aaya,-0.9607310197331868
allah_aman,-0.7685286551671711
ko_dawam,-0.7416806152838279
bakhshay_aameen,-0.8890709997715899
ki_janib,-1.1987859982129314
rangers_k,-1.1245831730954794
muzahire,-0.9706629530159528
sindhi,-1.069556676523226
topi,-1.0411680773484187
day,-1.2147856922123874
ul,-1.207604587631806
awal,-1.078614471784835
december_ko,-1.2298347800195653
peer,-1.1371849410325232
tk,-1.2110628280433824
ch_nisar,-1.185715007144955
len,-1.2169882635160822
shandar,-1.1890768240799177
janib_se,-1.1005708337028859
police_rangers,-0.9072906578267202
ko_khiraj,-0.9417945134101096
e_tehseen,-0.9518991651552331
polling,-1.0347051951486923
josh_o,-1.0058183597229062
kharosh,-1.0777165374382005
iqdamat,-1.1112874419905843
karachi_me,-1.1573280930782013
pesh,-1.1444533219599224
ko_vote,-1.1029506743487583
ker,-1.1832731010636852
khidmat,-1.1849222855927037
ka_mauqa,-1.2109353407027417
dein,-1.2241335453364273
korangi,-1.1621006265809455
green,-1.1610064210848585
town,-1.0635505527448126
abdul,-1.2442484115130241
sheikh,-1.2548011485239143
azad,-1.182063260814146
mustarad,-1.0160218385200879
abbas,-1.1175638143636897
mqm,-1.099788164904937
ka_elaan,-1.228516028017507
karkunan_ki,-1.0756411928170282
badi_tadad,-0.9945309480644998
airport,-1.1125079709730783
k_bahir,-1.062292033329604
pmln,-1.0826581826930695
ki_rally,-1.0784051414909088
raqs,-1.083084648179859
wada,-1.2026663480041289
behtar,-1.1857705085810026
pesh_e,-1.1437269562317474
altaf_hussain,-1.2191847589769262
ki_tasveer,-1.05445217379537
bomb,-1.1859178241533308
bana_dia,-1.0715033149903175
kia_jaiga,-0.9608223568897556
zalzala,-1.047034247687976
khol,-1.096282530408719
